,person_id,player_name,birthdate,school,country,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,greatest_75_flag
1097,76685,Earl Evans,1955-11-11 00:00:00,UNLV,USA,6-8,202.0,1,,Forward,Inactive,N,1610612765,Pistons,N
1098,1628980,Jacob Evans,1997-06-18 00:00:00,Cincinnati,USA,6-4,210.0,3,12,Guard-Forward,Inactive,N,1610612744,Warriors,N
1099,202379,Jeremy Evans,1987-10-24 00:00:00,Western Kentucky,USA,6-9,200.0,7,6,Forward,Inactive,N,1610612762,Jazz,N
1100,2230,Maurice Evans,1978-11-08 00:00:00,Texas,USA,6-5,220.0,10,6,Guard-Forward,Inactive,N,1610612737,Hawks,N
1101,2501,Reggie Evans,1980-05-18 00:00:00,Iowa,USA,6-8,245.0,13,30,Center-Forward,Inactive,N,1610612760,SuperSonics,N
1102,201936,Tyreke Evans,1989-09-19 00:00:00,Memphis,USA,6-6,220.0,10,,Guard,Inactive,N,0,,N
1103,101137,Daniel Ewing,1983-03-26 00:00:00,Duke,USA,6-3,185.0,2,3,Guard,Inactive,N,1610612746,Clippers,N
1104,201607,Patrick Ewing,1984-05-20 00:00:00,Georgetown,USA,6-8,235.0,2,22,Forward,Inactive,N,1610612740,Hornets,N
1105,203957,Dante Exum,1995-07-13 00:00:00,Australian Institute of Sport,Australia,6-5,214.0,7,5,Guard,Inactive,N,1610612762,Jazz,N
1106,201963,Christian Eyenga,1989-06-22 00:00:00,DKV Joventut,Congo,6-7,210.0,3,88,Forward,Inactive,N,1610612739,Cavaliers,N
1107,203105,Festus Ezeli,1989-10-21 00:00:00,Vanderbilt,Nigeria,6-11,265.0,4,31,Center,Inactive,N,1610612744,Warriors,N
1108,76689,Johnny Ezersky,1905-04-04 00:00:00,Rhode Island,USA,,,3,,,Inactive,N,1610610024,Bullets,N
1109,76690,Joe Fabel,1913-09-04 00:00:00,Pittsburgh,USA,6-1,190.0,1,,Forward,Inactive,N,1610610031,Ironmen,N
1110,76691,John Fairchild,1943-04-28 00:00:00,Brigham Young,USA,6-7,205.0,1,33,Forward,Inactive,N,1610612747,Lakers,N
1111,1629605,Tacko Fall,1995-12-10 00:00:00,UCF,Senegal,7-6,311.0,3,,Center,Inactive,N,0,,N
1112,76692,Phil Farbman,1924-04-03 00:00:00,City College of New York,USA,6-1,185.0,1,8,Forward,Inactive,N,1610612744,Warriors,N
1113,76693,Dick Farley,1932-04-13 00:00:00,Indiana,USA,6-4,190.0,3,22,Guard,Inactive,N,1610612755,Nationals,N
1114,200770,Jordan Farmar,1986-11-30 00:00:00,UCLA,USA,6-2,180.0,10,,Guard,Inactive,N,0,,N
1115,2824,Desmon Farmer,1981-10-07 00:00:00,Southern California,USA,6-5,220.0,2,,Guard,Inactive,N,0,,N
1116,76695,Jim Farmer,1964-09-23 00:00:00,Alabama,USA,6-4,190.0,5,22,Forward,Inactive,N,1610612760,SuperSonics,N
1117,76694,Mike Farmer,1936-09-26 00:00:00,San Francisco,USA,6-7,210.0,7,12,Forward,Inactive,N,1610612737,Hawks,N
1118,1108,Tony Farmer,1970-01-03 00:00:00,Nebraska,USA,6-9,244.0,3,8,Forward,Inactive,N,1610612744,Warriors,N
1119,203543,Vitor Faverani,1988-05-05 00:00:00,Valencia,Brazil,6-11,260.0,2,38,Center,Inactive,N,1610612738,Celtics,N
1120,202324,Derrick Favors,1991-07-15 00:00:00,Georgia Tech,USA,6-9,265.0,13,15,Forward,Inactive,N,1610612760,Thunder,N
1121,201174,Nick Fazekas,1985-06-17 00:00:00,Nevada-Reno,USA,6-11,235.0,2,20,Forward,Inactive,N,1610612746,Clippers,N
1122,76697,Dave Fedor,1940-12-10 00:00:00,Florida State,USA,6-6,190.0,1,17,Forward,Inactive,N,1610612744,Warriors,N
1123,76699,Butch Feher,1954-05-19 00:00:00,Vanderbilt,USA,6-4,185.0,1,7,Guard,Inactive,N,1610612756,Suns,N
1124,994,Jamie Feick,1974-07-03 00:00:00,Michigan State,USA,6-8,255.0,6,14,Forward,Inactive,N,1610612751,Nets,N
1125,76701,Ron Feiereisel,1931-08-06 00:00:00,DePaul,USA,6-3,185.0,1,22,Guard,Inactive,N,1610612747,Lakers,N
1126,76703,Dave Feitl,1962-06-08 00:00:00,Texas-El Paso,USA,6-11,235.0,5,45,Center,Inactive,N,1610612745,Rockets,N
1127,1627770,Kay Felder,1995-03-29 00:00:00,Oakland,USA,5-9,176.0,3,22,Guard,Inactive,N,1610612739,Cavaliers,N
1128,1626245,Cristiano Felicio,1992-07-07 00:00:00,Flamengo,Brazil,6-11,270.0,7,6,Forward-Center,Inactive,N,1610612741,Bulls,N
1129,203467,Carrick Felix,1990-08-17 00:00:00,Arizona State,USA,6-6,201.0,2,30,Guard-Forward,Inactive,N,1610612739,Cavaliers,N
1130,101230,Noel Felix,1981-10-04 00:00:00,Fresno State,USA,6-9,225.0,2,16,Forward,Inactive,N,1610612760,SuperSonics,N
1131,76704,Ray Felix,1930-12-10 00:00:00,Long Island-Brooklyn,USA,6-11,220.0,9,14,Center,Inactive,N,1610612752,Knicks,N
1132,101109,Raymond Felton,1984-06-26 00:00:00,North Carolina,USA,6-1,205.0,15,2,Guard,Inactive,N,1610612766,Bobcats,N
1133,76705,Jake Fendley,1929-06-12 00:00:00,Northwestern,USA,6-0,180.0,2,6,Guard,Inactive,N,1610612765,Pistons,N
1134,76706,Bill Fenley,1922-02-08 00:00:00,Manhattan,USA,6-3,190.0,1,7,Forward,Inactive,N,1610612738,Celtics,N
1135,2724,Desmond Ferguson,1977-07-22 00:00:00,Detroit,USA,6-7,210.0,2,5,Forward,Inactive,N,1610612757,Trail Blazers,N
1136,1628390,Terrance Ferguson,1998-05-17 00:00:00,,USA,6-6,190.0,4,,Guard,Inactive,N,0,,N
1137,201164,Rudy Fernandez,1985-04-04 00:00:00,DKV Joventut,Spain,,,5,,,Inactive,N,0,,N
1138,1628981,Bruno Fernando,1998-08-15 00:00:00,Maryland,Angola,6-10,240.0,4,0,Forward-Center,Active,N,1610612737,Hawks,N
1139,76707,Eric Fernsten,1953-11-01 00:00:00,San Francisco,USA,6-10,205.0,6,45,Center,Inactive,N,1610612738,Celtics,N
1140,76708,Al Ferrari,1933-07-06 00:00:00,Michigan State,USA,6-4,190.0,6,22,Guard,Inactive,N,1610612737,Hawks,N
1141,76709,Rolando Ferreira,1964-05-24 00:00:00,Houston,USA,7-1,240.0,1,32,Forward,Inactive,N,1610612757,Trail Blazers,N
1142,273,Duane Ferrell,1965-02-28 00:00:00,Georgia Tech,USA,6-7,215.0,11,33,Forward,Inactive,N,1610612737,Hawks,N
1143,1627812,Yogi Ferrell,1993-05-09 00:00:00,Indiana,USA,6-0,178.0,6,11,Guard,Inactive,N,1610612758,Kings,N
1144,76711,Arnie Ferrin,1925-07-29 00:00:00,Utah,USA,6-4,180.0,3,18,Forward,Inactive,N,1610612747,Lakers,N
1145,76712,Bob Ferry,1937-05-31 00:00:00,St. Louis,USA,6-8,230.0,10,12,Center,Inactive,N,1610612765,Pistons,N
1146,198,Danny Ferry,1966-10-17 00:00:00,Duke,USA,6-10,235.0,14,35,Forward,Inactive,N,1610612739,Cavaliers,N
1147,201178,Kyrylo Fesenko,1986-12-24 00:00:00,Cherkaski,Ukraine,7-1,280.0,6,44,Center,Inactive,N,1610612762,Jazz,N
1148,76713,Kenny Fields,1962-02-09 00:00:00,UCLA,USA,6-5,220.0,4,54,Forward,Inactive,N,1610612749,Bucks,N
1149,202361,Landry Fields,1988-06-27 00:00:00,Stanford,USA,6-7,215.0,5,2,Guard-Forward,Inactive,N,1610612752,Knicks,N
1150,76714,Ron Filipek,1944-02-05 00:00:00,Tennessee Tech,USA,6-5,205.0,1,20,Forward,Inactive,N,1610612755,76ers,N
1151,76715,Greg Fillmore,1947-03-07 00:00:00,Cheyney,USA,7-1,240.0,2,34,Center,Inactive,N,1610612752,Knicks,N
1152,76716,Hank Finkel,1942-04-20 00:00:00,Dayton,USA,7-0,240.0,9,29,Center,Inactive,N,1610612738,Celtics,N
1153,714,Michael Finley,1973-03-06 00:00:00,Wisconsin,USA,6-7,225.0,16,40,Guard-Forward,Inactive,N,1610612742,Mavericks,N
1154,76717,Danny Finn,1928-05-27 00:00:00,St. John's (NY),USA,6-1,185.0,3,7,Guard,Inactive,N,1610612744,Warriors,N
1155,965,Derek Fisher,1974-08-09 00:00:00,Arkansas-Little Rock,USA,6-1,210.0,18,6,Guard,Inactive,N,1610612747,Lakers,N
1156,2809,Gerald Fitch,1982-08-12 00:00:00,Kentucky,USA,6-3,188.0,2,,Guard,Inactive,N,0,,N
1157,1630238,Malik Fitts,1997-07-04 00:00:00,,USA,6-5,230.0,3,8,Forward,Inactive,N,1610612738,Celtics,N
1158,76719,Dick Fitzgerald,1920-11-18 00:00:00,Seton Hall,USA,6-2,175.0,2,,Forward,Inactive,N,1610610035,Huskies,N
1159,2033,Marcus Fizer,1978-08-10 00:00:00,Iowa State,USA,,,6,,,Inactive,N,0,,N
1160,76721,Jerry Fleishman,1922-02-14 00:00:00,New York University,USA,6-2,190.0,5,4,Guard,Inactive,N,1610612744,Warriors,N
1161,76722,Al Fleming,1954-04-05 00:00:00,Arizona,USA,6-7,215.0,1,30,Forward,Inactive,N,1610612760,SuperSonics,N
1162,76723,Ed Fleming,1933-07-25 00:00:00,Niagara,USA,6-3,189.0,5,50,Guard,Inactive,N,1610612747,Lakers,N
1163,2784,Luis Flores,1981-04-11 00:00:00,Manhattan,USA,6-2,195.0,2,12,Guard,Inactive,N,1610612744,Warriors,N
1164,76725,Bruce Flowers,1957-06-13 00:00:00,Notre Dame,USA,6-8,225.0,1,23,Forward,Inactive,N,1610612739,Cavaliers,N
1165,76726,Sleepy Floyd,1960-03-06 00:00:00,Georgetown,USA,6-3,170.0,13,12,Guard,Inactive,N,1610612745,Rockets,N
1166,201938,Jonny Flynn,1989-02-06 00:00:00,Syracuse,USA,6-0,185.0,4,3,Guard,Inactive,N,1610612750,Timberwolves,N
1167,76728,Larry Fogle,1953-03-19 00:00:00,Canisius,USA,6-5,205.0,1,44,Guard,Inactive,N,1610612752,Knicks,N
1168,76729,Jack Foley,1939-04-19 00:00:00,Holy Cross,USA,6-3,170.0,1,7,Forward,Inactive,N,1610612752,Knicks,N
1169,1829,Ike Fontaine,1975-04-16 00:00:00,Washington State,USA,,,1,,,Inactive,N,0,,N
1170,1631323,Simone Fontecchio,1995-12-09 00:00:00,Baskonia,Italy,6-7,209.0,1,16,Forward,Active,N,1610612762,Jazz,N
1171,202880,Jeff Foote,1987-07-14 00:00:00,Cornell,USA,7-0,265.0,1,,Center-Forward,Inactive,N,0,,N
1172,1627854,Bryn Forbes,1993-07-23 00:00:00,Michigan State,USA,6-2,205.0,7,,Guard,Inactive,N,0,,N
1173,201814,Gary Forbes,1985-02-25 00:00:00,Massachusetts,Panama,6-7,220.0,3,3,Forward,Inactive,N,1610612743,Nuggets,N
1174,1630758,Aleem Ford,1997-12-22 00:00:00,LeonesdePonce,USA,6-8,220.0,2,,Forward,Inactive,N,0,,N
1175,2228,Alton Ford,1981-05-29 00:00:00,Houston,USA,6-9,280.0,4,,Forward,Inactive,N,0,,N
1176,76733,Chris Ford,1949-01-11 00:00:00,Villanova,USA,6-5,190.0,10,42,Guard,Inactive,N,1610612765,Pistons,N
1177,76734,Don Ford,1952-12-31 00:00:00,California-Santa Barbara,USA,6-9,215.0,7,35,Forward,Inactive,N,1610612747,Lakers,N
1178,76735,Jake Ford,1946-04-29 00:00:00,Maryland-Eastern Shore,USA,6-3,180.0,2,33,Guard,Inactive,N,1610612760,SuperSonics,N
1179,76736,Phil Ford,1956-02-09 00:00:00,North Carolina,USA,6-2,175.0,7,1,Guard,Inactive,N,1610612758,Kings,N
1180,726,Sherell Ford,1972-08-26 00:00:00,Illinois-Chicago,USA,6-7,210.0,1,1,Forward,Inactive,N,1610612760,SuperSonics,N
1181,2551,T.J. Ford,1983-03-24 00:00:00,Texas-Austin,USA,6-0,165.0,8,,Guard,Inactive,N,0,,N
1182,76738,Donnie Forman,1926-01-17 00:00:00,New York University,USA,5-10,175.0,1,22,Guard,Inactive,N,1610612747,Lakers,N
1183,76739,Bayard Forrest,1954-07-08 00:00:00,Grand Canyon,USA,6-10,235.0,2,35,Center,Inactive,N,1610612756,Suns,N
1184,1630235,Trent Forrest,1998-06-12 00:00:00,Florida State,USA,6-4,210.0,3,2,Guard,Active,N,1610612737,Hawks,N
1185,2218,Joseph Forte,1981-03-23 00:00:00,North Carolina,USA,6-4,194.0,3,40,Guard,Inactive,N,1610612760,SuperSonics,N
1186,202622,Courtney Fortson,1988-05-23 00:00:00,Arkansas,USA,5-11,185.0,2,9,Guard,Inactive,N,1610612745,Rockets,N
1187,1504,Danny Fortson,1976-03-27 00:00:00,Cincinnati,USA,6-8,260.0,10,21,Center-Forward,Inactive,N,1610612743,Nuggets,N
1188,323,Greg Foster,1968-10-03 00:00:00,Texas-El Paso,USA,6-11,250.0,13,43,Center,Inactive,N,1610612762,Jazz,N
1189,1902,Jeff Foster,1977-01-16 00:00:00,Southwest Texas State,USA,6-11,250.0,13,10,Forward-Center,Inactive,N,1610612754,Pacers,N
1190,76742,Rod Foster,1960-10-10 00:00:00,UCLA,USA,6-1,160.0,3,10,Guard,Inactive,N,1610612756,Suns,N
1191,1630701,Michael Foster Jr.,2003-01-16 00:00:00,                                   ,USA,6-8,250.0,1,,Forward,Inactive,N,0,,N
1192,203095,Evan Fournier,1992-10-29 00:00:00,Poitiers Basket 86,France,6-6,205.0,11,13,Guard-Forward,Active,N,1610612752,Knicks,N
1193,76744,Larry Foust,1928-06-24 00:00:00,La Salle,USA,6-9,215.0,12,14,Center,Inactive,N,1610612765,Pistons,N
1194,76745,Jerry Fowler,1927-06-20 00:00:00,Missouri,USA,6-7,230.0,1,,Center,Inactive,N,1610612737,Hawks,N
1195,1762,Tremaine Fowlkes,1976-04-11 00:00:00,Fresno State,USA,6-8,220.0,4,,Forward,Inactive,N,0,,N
1196,1628368,De'Aaron Fox,1997-12-20 00:00:00,Kentucky,USA,6-3,185.0,6,5,Guard,Active,N,1610612758,Kings,N
1197,76746,Harold Fox,1949-08-29 00:00:00,Jacksonville,USA,6-2,175.0,1,7,Guard,Inactive,N,1610612746,Braves,N
1198,76747,Jim Fox,1943-04-07 00:00:00,South Carolina,USA,6-10,230.0,10,40,Center,Inactive,N,1610612760,SuperSonics,N
1199,296,Rick Fox,1969-07-24 00:00:00,North Carolina,Canada,6-7,235.0,14,17,Forward,Inactive,N,1610612747,Lakers,N
1200,200751,Randy Foye,1983-09-24 00:00:00,Villanova,USA,6-4,218.0,12,2,Guard,Inactive,N,1610612750,Timberwolves,N
1201,1502,Adonal Foyle,1975-03-09 00:00:00,Colgate,St. Vincent & Grenadines,6-10,270.0,13,31,Center,Inactive,N,1610612744,Warriors,N
1202,1883,Steve Francis,1977-02-21 00:00:00,Maryland,USA,6-3,210.0,10,3,Guard,Inactive,N,1610612745,Rockets,N
1203,76748,Tellis Frank,1965-04-26 00:00:00,Western Kentucky,USA,6-10,225.0,5,32,Forward,Inactive,N,1610612744,Warriors,N
1204,76749,Nat Frankel,1913-11-03 00:00:00,Brooklyn,USA,6-0,195.0,1,,Forward,Inactive,N,1610610031,Ironmen,N
1205,203479,Jamaal Franklin,1991-07-21 00:00:00,San Diego State,USA,6-5,191.0,3,22,Guard,Inactive,N,1610612763,Grizzlies,N
1206,204025,Tim Frazier,1990-11-01 00:00:00,Penn State,USA,6-0,170.0,8,,Guard,Inactive,N,0,,N
1207,76750,Walt Frazier,1945-03-29 00:00:00,Southern Illinois,USA,6-4,200.0,13,10,Guard,Inactive,N,1610612752,Knicks,Y
1208,76751,Will Frazier,1942-08-24 00:00:00,Grambling,USA,6-7,210.0,1,,Forward,Inactive,N,1610612744,Warriors,N
1209,1626187,Michael Frazier II,1994-03-08 00:00:00,Florida,USA,6-3,200.0,2,21,Guard,Inactive,N,1610612745,Rockets,N
1210,1628982,Melvin Frazier Jr.,1996-08-30 00:00:00,Tulane,USA,6-5,215.0,4,6,Guard-Forward,Inactive,N,1610612760,Thunder,N
1211,76752,Anthony Frederick,1964-12-07 00:00:00,Pepperdine,USA,6-7,205.0,3,24,Forward,Inactive,N,1610612766,Hornets,N
1212,202690,Jimmer Fredette,1989-02-25 00:00:00,Brigham Young,USA,6-2,195.0,7,32,Guard,Inactive,N,1610612758,Kings,N
1213,76753,World Free,1953-12-09 00:00:00,Guilford,USA,6-3,185.0,13,21,Guard,Inactive,N,1610612739,Cavaliers,N
1214,202683,Enes Freedom,1992-05-20 00:00:00,Fenerbahce,Turkey,6-10,250.0,11,,Center,Inactive,N,0,,N
1215,200777,Joel Freeland,1987-02-07 00:00:00,Malaga,United Kingdom,6-10,225.0,3,19,Center-Forward,Inactive,N,1610612757,Trail Blazers,N
1216,76754,Donnie Freeman,1944-07-18 00:00:00,Illinois,USA,6-3,185.0,1,20,Guard,Inactive,N,1610612747,Lakers,N
1217,76755,Gary Freeman,1948-07-25 00:00:00,Oregon State,USA,6-9,210.0,1,23,Forward,Inactive,N,1610612749,Bucks,N
1218,76756,Rod Freeman,1950-11-05 00:00:00,Vanderbilt,USA,6-7,225.0,1,26,Forward,Inactive,N,1610612755,76ers,N
1219,2782,Matt Freije,1981-10-02 00:00:00,Vanderbilt,USA,6-9,249.0,3,,Forward,Inactive,N,0,,N
1220,76757,Frido Frey,1921-10-26 00:00:00,Long Island-Brooklyn,USA,6-2,195.0,1,4,Forward,Inactive,N,1610612752,Knicks,N
1221,76758,Larry Friend,1935-04-14 00:00:00,California,USA,6-4,185.0,1,7,Guard,Inactive,N,1610612752,Knicks,N
1222,76759,Pat Frink,1945-02-18 00:00:00,Colorado,USA,6-4,195.0,1,17,Guard,Inactive,N,1610612758,Royals,N
1223,76760,Jim Fritsche,1931-12-10 00:00:00,Hamline,USA,6-8,210.0,2,8,Center,Inactive,N,1610610024,Bullets,N
1224,101112,Channing Frye,1983-05-17 00:00:00,Arizona,USA,7-0,255.0,14,9,Forward-Center,Inactive,N,1610612756,Suns,N
1225,76761,Bernie Fryer,1949-12-25 00:00:00,Brigham Young,USA,6-3,185.0,2,25,Guard,Inactive,N,1610612757,Trail Blazers,N
1226,76762,Frank Fucarino,1920-07-24 00:00:00,Long Island-Brooklyn,USA,6-2,175.0,1,,Forward,Inactive,N,1610610035,Huskies,N
1227,76763,Herm Fuetsch,1918-07-06 00:00:00,Polytechnic HS (CA),USA,6-0,170.0,1,,Guard,Inactive,N,1610610024,Bullets,N
1228,76764,Joe Fulks,1921-10-26 00:00:00,Murray State,USA,6-5,190.0,8,10,Forward,Inactive,N,1610612744,Warriors,N
1229,2673,Hiram Fuller,1981-05-13 00:00:00,Fresno State,USA,6-9,240.0,2,,Forward,Inactive,N,0,,N
1230,957,Todd Fuller,1974-07-25 00:00:00,North Carolina State,USA,,,5,,Center,Inactive,N,0,,N
1231,76765,Tony Fuller,1958-09-04 00:00:00,Pepperdine,USA,6-4,180.0,1,,Guard,Inactive,N,1610612765,Pistons,N
1232,1628365,Markelle Fultz,1998-05-29 00:00:00,Washington,USA,6-4,209.0,6,20,Guard,Active,N,1610612753,Magic,N
1233,1444,Lawrence Funderburke,1970-12-15 00:00:00,Ohio State,USA,6-9,230.0,8,51,Forward,Inactive,N,1610612758,Kings,N
1234,76767,Terry Furlow,1954-10-18 00:00:00,Michigan State,USA,6-5,190.0,4,25,Guard,Inactive,N,1610612739,Cavaliers,N
1235,76768,Billy Gabor,1922-05-13 00:00:00,Syracuse,USA,5-11,170.0,6,7,Guard,Inactive,N,1610612755,Nationals,N
1236,1629117,Wenyen Gabriel,1997-03-26 00:00:00,Kentucky,South Sudan,6-9,205.0,4,35,Forward,Active,N,1610612747,Lakers,N
1237,2429,Dan Gadzuric,1978-02-02 00:00:00,UCLA,Netherlands,6-11,240.0,11,50,Center,Inactive,N,1610612749,Bucks,N
1238,202070,Tony Gaffney,1984-11-14 00:00:00,Massachusetts,USA,6-8,205.0,1,,Forward,Inactive,N,1610612738,Celtics,N
1239,1629655,Daniel Gafford,1998-10-01 00:00:00,Arkansas,USA,6-10,234.0,4,21,Forward-Center,Active,N,1610612764,Wizards,N
1240,101184,Deng Gai,1982-03-22 00:00:00,Fairfield,South Sudan,6-9,250.0,1,,Forward,Inactive,N,0,,N
1241,76769,Elmer R. Gainer,1905-04-02 00:00:00,DePaul,USA,,,2,,,Inactive,N,1610610037,Hawks,N
1242,76770,Corey Gaines,1965-06-01 00:00:00,Loyola-Marymount,USA,6-3,195.0,5,5,Guard,Inactive,N,1610612751,Nets,N
1243,2558,Reece Gaines,1981-01-07 00:00:00,Louisville,USA,6-6,205.0,3,,Guard,Inactive,N,0,,N
1244,202178,Sundiata Gaines,1986-04-18 00:00:00,Georgia,USA,6-1,200.0,4,1,Guard,Inactive,N,1610612751,Nets,N
1245,76771,Mike Gale,1950-07-18 00:00:00,Elizabeth City State,USA,6-4,185.0,6,12,Guard,Inactive,N,1610612759,Spurs,N
1246,76772,Chad Gallagher,1969-05-30 00:00:00,Creighton,USA,6-10,255.0,1,55,Center,Inactive,N,1610612762,Jazz,N
1247,76773,Harry Gallatin,1927-04-26 00:00:00,Truman State,USA,6-6,210.0,10,10,Forward,Inactive,N,1610612752,Knicks,N
1248,201568,Danilo Gallinari,1988-08-08 00:00:00,Olimpia Milano,Italy,6-10,236.0,13,8,Forward,Active,N,1610612764,Wizards,N
1249,204038,Langston Galloway,1991-12-09 00:00:00,St. Joseph's (PA),USA,6-1,200.0,9,,Guard,Inactive,N,0,,N
1250,76774,Dave Gambee,1937-04-16 00:00:00,Oregon State,USA,6-6,215.0,12,20,Forward,Inactive,N,1610612755,76ers,N
1251,333,Kevin Gamble,1965-11-13 00:00:00,Iowa,USA,6-5,210.0,10,,Forward,Inactive,N,0,,N
1252,76776,Bob Gantt,1922-06-22 00:00:00,Duke,USA,6-4,205.0,1,,Forward,Inactive,N,1610610036,Capitols,N
1253,200816,Jorge Garbajosa,1977-12-19 00:00:00,Malaga,Spain,6-9,245.0,2,,Forward,Inactive,N,0,,N
1254,2092,Ruben Garces,1973-10-17 00:00:00,Providence,USA,,,1,,Forward,Inactive,N,0,,N
1255,101128,Francisco Garcia,1981-12-31 00:00:00,Louisville,Dominican Republic,6-7,215.0,10,32,Guard-Forward,Inactive,N,0,,N
1256,76778,Earl Gardner,1923-09-18 00:00:00,DePauw,USA,6-3,195.0,1,14,Forward,Inactive,N,1610612747,Lakers,N
1257,201242,Thomas Gardner,1985-02-08 00:00:00,Missouri,USA,6-5,225.0,3,3,Guard,Inactive,N,1610612737,Hawks,N
1258,76779,Vern Gardner,1925-05-14 00:00:00,Utah,USA,6-5,200.0,3,12,Center,Inactive,N,1610612744,Warriors,N
1259,76780,Jack Garfinkel,1918-06-13 00:00:00,St. John's (NY),USA,6-0,190.0,3,21,Guard,Inactive,N,1610612738,Celtics,N
1260,1627868,Patricio Garino,1993-05-17 00:00:00,George Washington,Argentina,6-6,203.0,2,29,Guard-Forward,Inactive,N,1610612753,Magic,N
1261,1629636,Darius Garland,2000-01-26 00:00:00,Vanderbilt,USA,6-1,192.0,4,10,Guard,Active,N,1610612739,Cavaliers,N
1262,76781,Gary Garland,1957-10-12 00:00:00,DePaul,USA,6-4,180.0,1,24,Guard,Inactive,N,1610612743,Nuggets,N
1263,76783,Dick Garmaker,1932-10-29 00:00:00,Minnesota,USA,6-3,200.0,6,17,Guard,Inactive,N,1610612747,Lakers,N
1264,1612,Chris Garner,1975-02-23 00:00:00,Memphis,USA,5-10,156.0,3,2,Guard,Inactive,N,1610612761,Raptors,N
1265,76785,Bill Garnett,1960-04-22 00:00:00,Wyoming,USA,6-9,225.0,4,20,Forward,Inactive,N,1610612742,Mavericks,N
1266,708,Kevin Garnett,1976-05-19 00:00:00,Farragut Academy HS (IL),USA,6-11,240.0,22,21,Forward,Inactive,N,1610612750,Timberwolves,Y
1267,1831,Marlon Garnett,1975-07-03 00:00:00,Santa Clara,USA,6-2,186.0,1,,Guard,Inactive,N,0,,N
1268,1628656,Billy Garrett,1994-10-16 00:00:00,DePaul,USA,6-6,215.0,2,3,Guard-Forward,Inactive,N,1610612752,Knicks,N
1269,76786,Calvin Garrett,1956-07-11 00:00:00,Oral Roberts,USA,6-7,190.0,4,0,Forward,Inactive,N,1610612745,Rockets,N
1270,1051,Dean Garrett,1966-11-27 00:00:00,Indiana,USA,6-11,250.0,6,22,Center,Inactive,N,1610612750,Timberwolves,N
1271,203197,Diante Garrett,1988-11-03 00:00:00,Iowa State,USA,6-4,190.0,2,8,Guard,Inactive,N,1610612762,Jazz,N
1272,76788,Eldo Garrett,1947-01-31 00:00:00,Southern Illinois,USA,6-3,185.0,5,14,Guard,Inactive,N,1610612746,Braves,N
1273,1630585,Marcus Garrett,1998-11-09 00:00:00,Kansas,USA,6-5,205.0,2,,Guard,Inactive,N,0,,N
1274,76789,Rowland Garrett,1950-07-16 00:00:00,Florida State,USA,6-6,210.0,5,24,Forward,Inactive,N,1610612741,Bulls,N
1275,76790,Tom Garrick,1966-07-07 00:00:00,Rhode Island,USA,6-2,185.0,4,5,Guard,Inactive,N,1610612746,Clippers,N
1276,76791,John Garris,1959-06-06 00:00:00,Boston College,USA,6-8,205.0,1,55,Forward,Inactive,N,1610612739,Cavaliers,N
1277,1727,Pat Garrity,1976-08-23 00:00:00,Notre Dame,USA,6-9,238.0,11,8,Forward,Inactive,N,1610612753,Magic,N
1278,1630586,Usman Garuba,2002-03-09 00:00:00,Real Madrid,Spain,6-8,229.0,2,16,Forward,Active,N,1610612745,Rockets,N
1279,76793,Jim Garvin,1950-02-05 00:00:00,Boston University,USA,6-7,200.0,1,30,Forward,Inactive,N,1610612746,Braves,N
1280,2200,Pau Gasol,1980-07-06 00:00:00,FC Barcelona,Spain,7-0,250.0,19,16,Center-Forward,Inactive,N,1610612747,Lakers,N
1281,423,Chris Gatling,1967-09-03 00:00:00,Old Dominion,USA,,,11,,Forward,Inactive,N,0,,N
1282,200752,Rudy Gay,1986-08-17 00:00:00,Connecticut,USA,6-8,250.0,17,22,Forward-Guard,Active,N,1610612762,Jazz,N
1283,76797,Ed Gayda,1927-05-11 00:00:00,Washington State,USA,6-4,210.0,1,10,Guard,Inactive,N,1610612737,Blackhawks,N
1284,1845,Andrew Gaze,1965-07-24 00:00:00,Seton Hall,USA,,,2,,,Inactive,N,0,,N
1285,1627771,Michael Gbinije,1992-06-05 00:00:00,Syracuse,USA,6-7,200.0,2,9,Guard-Forward,Inactive,N,1610612765,Pistons,N
1286,1002,Reggie Geary,1973-08-31 00:00:00,Arizona,USA,6-2,187.0,1,4,Guard,Inactive,N,1610612759,Spurs,N
1287,202087,Alonzo Gee,1987-05-29 00:00:00,Alabama,USA,6-6,225.0,8,,Forward,Inactive,N,0,,N
1288,761,Matt Geiger,1969-09-10 00:00:00,Georgia Tech,USA,,,10,,Center,Inactive,N,0,,N
1289,101153,Mickael Gelabale,1983-05-22 00:00:00,Real Madrid,France,6-7,215.0,4,15,Forward,Inactive,N,1610612760,SuperSonics,N
1290,1904,Devean George,1977-08-29 00:00:00,Augsburg,USA,6-8,235.0,12,19,Forward,Inactive,N,1610612747,Lakers,N
1291,76800,Jack George,1928-11-13 00:00:00,La Salle,USA,6-3,190.0,8,5,Guard,Inactive,N,1610612744,Warriors,N
1292,1627875,Marcus Georges-Hunt,1994-03-28 00:00:00,Georgia Tech,USA,6-5,226.0,3,13,Guard,Inactive,N,1610612750,Timberwolves,N
1293,76802,Gus Gerard,1953-07-27 00:00:00,Virginia,USA,6-8,200.0,5,22,Forward,Inactive,N,1610612758,Kings,N
